2024-09-03 13:21:44,548 INFO    HandlerThread:58409 [interfaces.py:finish():202] Joined memory monitor
2024-09-03 13:21:44,548 INFO    HandlerThread:58409 [interfaces.py:finish():202] Joined network monitor
2024-09-03 13:21:44,548 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: defer
2024-09-03 13:21:44,548 INFO    SenderThread:58409 [sender.py:send_request_defer():610] handle sender defer: 2
2024-09-03 13:21:44,548 INFO    SenderThread:58409 [sender.py:transition_state():614] send defer: 3
2024-09-03 13:21:44,548 DEBUG   SenderThread:58409 [sender.py:send():379] send: telemetry
2024-09-03 13:21:44,548 DEBUG   SenderThread:58409 [sender.py:send():379] send: stats
2024-09-03 13:21:44,549 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: defer
2024-09-03 13:21:44,549 INFO    HandlerThread:58409 [handler.py:handle_request_defer():172] handle defer: 3
2024-09-03 13:21:44,549 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: defer
2024-09-03 13:21:44,549 INFO    SenderThread:58409 [sender.py:send_request_defer():610] handle sender defer: 3
2024-09-03 13:21:44,549 INFO    SenderThread:58409 [sender.py:transition_state():614] send defer: 4
2024-09-03 13:21:44,549 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: defer
2024-09-03 13:21:44,549 INFO    HandlerThread:58409 [handler.py:handle_request_defer():172] handle defer: 4
2024-09-03 13:21:44,549 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: defer
2024-09-03 13:21:44,549 INFO    SenderThread:58409 [sender.py:send_request_defer():610] handle sender defer: 4
2024-09-03 13:21:44,549 INFO    SenderThread:58409 [sender.py:transition_state():614] send defer: 5
2024-09-03 13:21:44,549 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: defer
2024-09-03 13:21:44,549 INFO    HandlerThread:58409 [handler.py:handle_request_defer():172] handle defer: 5
2024-09-03 13:21:44,549 DEBUG   SenderThread:58409 [sender.py:send():379] send: summary
2024-09-03 13:21:44,549 INFO    SenderThread:58409 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-09-03 13:21:44,549 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: defer
2024-09-03 13:21:44,549 INFO    SenderThread:58409 [sender.py:send_request_defer():610] handle sender defer: 5
2024-09-03 13:21:44,549 INFO    SenderThread:58409 [sender.py:transition_state():614] send defer: 6
2024-09-03 13:21:44,549 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: defer
2024-09-03 13:21:44,549 INFO    HandlerThread:58409 [handler.py:handle_request_defer():172] handle defer: 6
2024-09-03 13:21:44,549 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: defer
2024-09-03 13:21:44,549 INFO    SenderThread:58409 [sender.py:send_request_defer():610] handle sender defer: 6
2024-09-03 13:21:44,551 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 13:21:44,736 INFO    SenderThread:58409 [sender.py:transition_state():614] send defer: 7
2024-09-03 13:21:44,736 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: defer
2024-09-03 13:21:44,736 INFO    HandlerThread:58409 [handler.py:handle_request_defer():172] handle defer: 7
2024-09-03 13:21:44,736 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: defer
2024-09-03 13:21:44,736 INFO    SenderThread:58409 [sender.py:send_request_defer():610] handle sender defer: 7
2024-09-03 13:21:44,789 INFO    Thread-12 :58409 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files/config.yaml
2024-09-03 13:21:44,789 INFO    Thread-12 :58409 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files/wandb-summary.json
2024-09-03 13:21:44,789 INFO    Thread-12 :58409 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files/requirements.txt
2024-09-03 13:21:44,789 INFO    Thread-12 :58409 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files/output.log
2024-09-03 13:21:45,028 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: poll_exit
2024-09-03 13:21:46,193 INFO    SenderThread:58409 [sender.py:transition_state():614] send defer: 8
2024-09-03 13:21:46,193 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: poll_exit
2024-09-03 13:21:46,193 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: defer
2024-09-03 13:21:46,193 INFO    HandlerThread:58409 [handler.py:handle_request_defer():172] handle defer: 8
2024-09-03 13:21:46,193 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: defer
2024-09-03 13:21:46,193 INFO    SenderThread:58409 [sender.py:send_request_defer():610] handle sender defer: 8
2024-09-03 13:21:46,193 INFO    SenderThread:58409 [job_builder.py:build():318] Attempting to build job artifact
2024-09-03 13:21:46,193 WARNING SenderThread:58409 [job_builder.py:_log_if_verbose():210] Ensure read and write access to run files dir: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files, control this via the WANDB_DIR env var. See https://docs.wandb.ai/guides/track/environment-variables
2024-09-03 13:21:46,193 INFO    SenderThread:58409 [sender.py:transition_state():614] send defer: 9
2024-09-03 13:21:46,193 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: defer
2024-09-03 13:21:46,193 INFO    HandlerThread:58409 [handler.py:handle_request_defer():172] handle defer: 9
2024-09-03 13:21:46,193 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: defer
2024-09-03 13:21:46,193 INFO    SenderThread:58409 [sender.py:send_request_defer():610] handle sender defer: 9
2024-09-03 13:21:46,193 INFO    SenderThread:58409 [dir_watcher.py:finish():358] shutting down directory watcher
2024-09-03 13:21:46,791 INFO    Thread-12 :58409 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files/output.log
2024-09-03 13:21:46,791 INFO    SenderThread:58409 [dir_watcher.py:finish():388] scan: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files
2024-09-03 13:21:46,791 INFO    SenderThread:58409 [dir_watcher.py:finish():402] scan save: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files/requirements.txt requirements.txt
2024-09-03 13:21:46,791 INFO    SenderThread:58409 [dir_watcher.py:finish():402] scan save: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files/output.log output.log
2024-09-03 13:21:46,791 INFO    SenderThread:58409 [dir_watcher.py:finish():402] scan save: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files/config.yaml config.yaml
2024-09-03 13:21:46,791 INFO    SenderThread:58409 [dir_watcher.py:finish():402] scan save: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/files/wandb-summary.json wandb-summary.json
2024-09-03 13:21:46,792 INFO    SenderThread:58409 [sender.py:transition_state():614] send defer: 10
2024-09-03 13:21:46,792 DEBUG   HandlerThread:58409 [handler.py:handle_request():146] handle_request: defer
2024-09-03 13:21:46,792 INFO    HandlerThread:58409 [handler.py:handle_request_defer():172] handle defer: 10
2024-09-03 13:21:46,793 DEBUG   SenderThread:58409 [sender.py:send_request():406] send_request: defer
2024-09-03 13:21:46,793 INFO    SenderThread:58409 [sender.py:send_request_defer():610] handle sender defer: 10
2024-09-03 13:21:46,793 INFO    SenderThread:58409 [file_pusher.py:finish():172] shutting down file pusher
2024-09-03 13:21:52,189 WARNING StreamThr :58409 [internal.py:is_dead():414] Internal process exiting, parent pid 58399 disappeared
2024-09-03 13:21:52,190 ERROR   StreamThr :58409 [internal.py:wandb_internal():152] Internal process shutdown.
2024-09-03 13:21:52,814 INFO    SenderThread:58409 [sender.py:finish():1546] shutting down sender
2024-09-03 13:21:52,815 INFO    HandlerThread:58409 [handler.py:finish():866] shutting down handler
2024-09-03 13:21:52,815 INFO    SenderThread:58409 [file_pusher.py:finish():172] shutting down file pusher
2024-09-03 13:21:52,815 INFO    WriterThread:58409 [datastore.py:close():296] close: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_132143-wise-water-249/run-wise-water-249.wandb
2024-09-03 13:21:52,815 INFO    SenderThread:58409 [file_pusher.py:join():178] waiting for file pusher
2024-09-03 13:21:52,816 INFO    SenderThread:58409 [file_stream.py:finish():614] file stream finish called
2024-09-03 13:21:53,213 INFO    SenderThread:58409 [file_stream.py:finish():618] file stream finish is done
