2024-09-03 14:17:43,772 INFO    Thread-16 :59848 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_141734-wo08hjyp/files/output.log
2024-09-03 14:17:45,541 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:17:50,363 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-03 14:17:50,365 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: stop_status
2024-09-03 14:17:50,367 DEBUG   SenderThread:59848 [sender.py:send_request():406] send_request: stop_status
2024-09-03 14:17:50,630 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:17:55,652 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:00,665 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:05,367 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-03 14:18:05,368 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: stop_status
2024-09-03 14:18:05,369 DEBUG   SenderThread:59848 [sender.py:send_request():406] send_request: stop_status
2024-09-03 14:18:06,600 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:07,876 INFO    Thread-16 :59848 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/siemsj/projects/xlstm/experiments/wandb/run-20240903_141734-wo08hjyp/files/config.yaml
2024-09-03 14:18:12,053 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:17,075 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:20,371 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: internal_messages
2024-09-03 14:18:20,372 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: stop_status
2024-09-03 14:18:20,373 DEBUG   SenderThread:59848 [sender.py:send_request():406] send_request: stop_status
2024-09-03 14:18:22,615 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:27,637 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:32,653 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: status_report
2024-09-03 14:18:34,877 DEBUG   SystemMonitor:59848 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-03 14:18:34,879 DEBUG   SenderThread:59848 [sender.py:send():379] send: telemetry
2024-09-03 14:18:34,881 DEBUG   SenderThread:59848 [sender.py:send():379] send: stats
2024-09-03 14:18:35,376 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: stop_status
2024-09-03 14:18:35,377 DEBUG   HandlerThread:59848 [handler.py:handle_request():146] handle_request: internal_messages
